ngram,freq
unmarked_ADJ,442126
cobalt_NOUN,442111
Ctrl_NOUN,442051
Ra_NOUN,442042
Reilly_NOUN,442016
soothing_ADJ,442015
convertible_ADJ,442007
Azerbaijan_NOUN,441971
Germanic_ADJ,441949
M1_NOUN,441948
federally_ADV,441906
DHS_NOUN,441906
cloning_NOUN,441903
Emil_NOUN,441864
hydrophilic_ADJ,441858
Parental_ADJ,441814
lighten_VERB,441742
Lam_NOUN,441741
Older_NOUN,441737
reprint_NOUN,441684
interviewee_NOUN,441675
pendant_NOUN,441623
dishonest_ADJ,441540
exacerbate_VERB,441529
stifling_VERB,441486
scents_NOUN,441484
Ind._NOUN,441414
idealistic_ADJ,441408
eigenvalue_NUM,441404
Renewable_NOUN,441373
boar_NOUN,441369
squire_NOUN,441223
inspirational_ADJ,441220
DO_NOUN,441162
deported_VERB,441049
thickening_NOUN,441043
Slaves_NOUN,441039
Viola_NOUN,440990
þ_VERB,440976
BJ_NOUN,440940
pained_VERB,440918
Cedar_NOUN,440910
skimmed_VERB,440898
embolism_NOUN,440869
Romero_NOUN,440859
Pueblo_NOUN,440829
resistivity_NOUN,440791
homestead_NOUN,440761
Pause_NOUN,440759
Sylvie_NOUN,440731
S2_NOUN,440730
Amended_VERB,440730
sedan_NOUN,440703
Innocent_ADJ,440613
possesses_NOUN,440538
Ku_NOUN,440523
damaged_ADJ,440509
limo_NOUN,440479
buckled_VERB,440450
Bio_NOUN,440435
underscored_VERB,440424
nonzero_ADJ,440404
recitation_NOUN,440365
è_X,440315
tow_ADV,440312
Compounds_NOUN,440310
dictates_VERB,440278
Ying_NOUN,440246
homogenous_ADJ,440226
Ships_NOUN,440205
OSHA_NOUN,440150
exegesis_NOUN,440083
unborn_ADJ,439995
nanny_NOUN,439994
az_X,439989
colonized_VERB,439919
transcriptional_ADJ,439919
Overall_NOUN,439916
totalitarian_ADJ,439866
fanciful_ADJ,439843
gulp_NOUN,439842
widest_ADJ,439740
の_NOUN,439724
Trip_NOUN,439717
temporality_NOUN,439645
une_ADJ,439607
smash_VERB,439572
Scandinavia_NOUN,439562
cosmopolitan_ADJ,439560
definitively_ADV,439534
Plays_NOUN,439523
▪_NOUN,439500
upsetting_VERB,439495
waived_VERB,439487
mixing_ADJ,439482
valet_NOUN,439440
Maisie_NOUN,439434
Gateway_NOUN,439359
¢_NUM,439354
BMW_NOUN,439350
appreciating_VERB,439345
hindrance_NOUN,439306
specialize_VERB,439301
coexist_VERB,439297
Shopping_NOUN,439269
Mongol_NOUN,439163
Turin_NOUN,439146
loaves_NOUN,439122
dinosaurs_NOUN,439110
Reproductive_NOUN,439097
cracking_ADJ,439077
billed_VERB,439054
Gentleman_NOUN,439051
landings_NOUN,439035
tinged_VERB,439034
Voluntary_NOUN,439023
misleading_VERB,439003
nu_X,438999
Sunshine_NOUN,438997
Particular_ADJ,438995
Deposit_NOUN,438991
Bosch_NOUN,438964
Moreno_NOUN,438927
indexed_VERB,438892
Orwell_NOUN,438861
E.g._X,438833
spreads_NOUN,438825
destroyers_NOUN,438820
exemplifies_VERB,438790
shot_ADJ,438714
birch_NOUN,438710
kernels_NOUN,438672
trumpets_NOUN,438643
spanned_VERB,438643
provoking_VERB,438639
Zachary_NOUN,438622
hyper_ADJ,438612
decimal_NOUN,438607
downright_ADV,438601
thousand_ADJ,438588
transmissions_NOUN,438564
Imam_NOUN,438545
Next_ADV,438540
degenerative_ADJ,438529
Ai_NOUN,438512
Thin_ADJ,438501
N.C._NOUN,438487
inspiring_VERB,438480
Shifting_VERB,438473
Fully_ADV,438471
Volunteers_NOUN,438453
Hades_NOUN,438446
outspoken_ADJ,438407
Pushing_VERB,438393
Comes_VERB,438393
bidder_NOUN,438362
diffused_VERB,438310
hosts_VERB,438284
capitalize_VERB,438269
Cutting_VERB,438267
rumour_NOUN,438256
wat_X,438205
unfairly_ADV,438182
Stepping_VERB,438165
Rape_NOUN,438086
disrupting_VERB,438044
Cake_NOUN,438041
tackle_NOUN,437968
Bertie_NOUN,437940
infantile_ADJ,437909
López_NOUN,437906
Civic_NOUN,437899
passivity_NOUN,437889
it_ADJ,437884
คน_NOUN,437874
vibrational_ADJ,437810
electrically_ADV,437800
reformed_VERB,437760
Pilgrim_NOUN,437701
html_NOUN,437675
waistcoat_NOUN,437656
slums_NOUN,437617
sniper_NOUN,437615
icing_NOUN,437611
boomed_VERB,437544
misty_ADJ,437537
bis_NOUN,437532
Rebel_NOUN,437528
privy_ADJ,437527
Bolan_NOUN,437505
lessee_NOUN,437479
breathtaking_ADJ,437474
So_ADJ,437433
Log_NOUN,437425
checks_VERB,437404
catering_NOUN,437393
tranquil_ADJ,437350
swiped_VERB,437338
Dixie_NOUN,437222
Fusion_NOUN,437193
Monster_NOUN,437163
lazily_ADV,437084
secretive_ADJ,437049
uttering_VERB,437014
Ophthalmol_NOUN,437008
Hermes_NOUN,436949
WHAT_DET,436931
maximization_NOUN,436840
hiss_NOUN,436822
anisotropy_NOUN,436758
Harvest_NOUN,436756
LED_VERB,436746
Brookings_NOUN,436743
eighties_NOUN,436714
Otis_NOUN,436695
bowling_NOUN,436675
shoulder_VERB,436650
Elite_NOUN,436614
smelling_ADJ,436600
apart_PRT,436590
gifted_VERB,436586
canteen_NOUN,436530
Viktor_NOUN,436524
crouching_VERB,436495
assimilate_VERB,436473
pubs_NOUN,436470
stubble_NOUN,436408
Tomas_NOUN,436408
Amir_NOUN,436392
Clifton_NOUN,436379
Prisoners_NOUN,436364
thanksgiving_NOUN,436355
exempted_VERB,436327
Ego_NOUN,436303
crashes_NOUN,436303
investing_NOUN,436286
ace_NOUN,436258
Justine_NOUN,436256
Dirty_ADJ,436251
barking_VERB,436185
Wanda_NOUN,436184
rotary_ADJ,436151
dismissive_ADJ,436147
Catalogue_NOUN,436146
defeating_VERB,436145
realistically_ADV,436138
bare_VERB,436128
unskilled_ADJ,436127
anchors_NOUN,436124
Eco_NOUN,436119
Lyle_NOUN,436117
Boards_NOUN,436093
burgers_NOUN,436083
Broken_VERB,436076
drying_NOUN,436062
dreamy_ADJ,435979
Ecological_ADJ,435978
Duties_NOUN,435960
Crusade_NOUN,435956
tornado_NOUN,435899
slogans_NOUN,435858
Representations_NOUN,435822
upper_NOUN,435804
attendees_NOUN,435803
flicking_VERB,435762
9.9_NUM,435741
paradigmatic_ADJ,435741
als_X,435715
ludicrous_ADJ,435700
funerals_NOUN,435676
nationalist_NOUN,435635
imitated_VERB,435630
impossibly_ADV,435625
commune_NOUN,435624
junior_NOUN,435595
dimmed_VERB,435587
Klan_NOUN,435586
beetle_NOUN,435578
Barriers_NOUN,435570
Went_VERB,435536
Sparta_NOUN,435527
resurgence_NOUN,435527
stuffing_VERB,435523
splendour_NOUN,435511
R.E._NOUN,435461
Sprinkle_NOUN,435443
EB_NOUN,435427
charging_NOUN,435397
courier_NOUN,435384
peaked_VERB,435356
hare_NOUN,435349
cherries_NOUN,435298
nicer_ADJ,435255
manipulative_ADJ,435241
ban_VERB,435239
muffled_VERB,435204
Alexa_NOUN,435197
Zionism_NOUN,435193
Rodgers_NOUN,435187
Tourist_NOUN,435186
Laughter_NOUN,435156
opioids_NOUN,435111
retarded_ADJ,435098
bloodshed_NOUN,435096
▶_NUM,435094
Sunset_NOUN,435070
Nike_NOUN,435064
shorten_VERB,435060
humanist_ADJ,435042
sacraments_NOUN,435025
cringed_VERB,434973
R.L._NOUN,434938
casing_NOUN,434929
permanence_NOUN,434919
embroidery_NOUN,434891
PK_NOUN,434828
EEC_NOUN,434816
KB_NOUN,434670
latitudes_NOUN,434645
Goldsmith_NOUN,434624
Corollary_NOUN,434619
cosmological_ADJ,434615
Orchestra_NOUN,434579
rolling_NOUN,434524
adhering_VERB,434518
pyramids_NOUN,434516
labors_NOUN,434515
martial_ADJ,434471
recycled_ADJ,434468
Anthology_NOUN,434452
Ones_NOUN,434426
purchasers_NOUN,434412
nobleman_NOUN,434366
Toxic_ADJ,434361
music_ADJ,434351
seminary_NOUN,434342
NBA_NOUN,434341
analytically_ADV,434326
pretreatment_NOUN,434289
Serbian_ADJ,434282
disseminate_VERB,434266
efficacious_ADJ,434260
embarrass_VERB,434229
sprinkle_VERB,434226
Othello_NOUN,434136
Conversations_NOUN,434122
homelessness_NOUN,434073
M.C._NOUN,434072
allegation_NOUN,434063
Praeger_NOUN,434018
Raising_VERB,433988
inject_VERB,433981
iOS_NOUN,433926
Xin_NOUN,433915
refraction_NOUN,433902
Meadows_NOUN,433890
Modification_NOUN,433877
collided_VERB,433825
repeal_NOUN,433764
crack_ADJ,433716
tallest_ADJ,433702
garb_NOUN,433696
toppled_VERB,433688
Macy_NOUN,433688
radios_NOUN,433682
Goodness_NOUN,433673
quitting_VERB,433662
inertial_ADJ,433632
McKinley_NOUN,433629
multilevel_ADJ,433629
Tam_NOUN,433625
Burden_NOUN,433596
monolithic_ADJ,433596
Consultation_NOUN,433547
Gabby_NOUN,433530
airways_NOUN,433446
Secure_ADJ,433443
Vital_ADJ,433433
Servant_NOUN,433414
robber_NOUN,433393
elongated_ADJ,433385
sneakers_NOUN,433336
mend_VERB,433318
emphasises_VERB,433279
farthest_ADJ,433268
Lead_ADJ,433262
pat_VERB,433249
Solidarity_NOUN,433241
Entering_VERB,433232
Features_VERB,433215
autosomal_ADJ,433193
acetic_ADJ,433187
eastward_ADV,433185
sorely_ADV,433180
oxidized_VERB,433162
Bali_NOUN,433121
grilled_ADJ,433092
Junction_NOUN,433085
NSAIDs_NOUN,433083
Cottage_NOUN,433077
humid_ADJ,433076
periodical_ADJ,433033
exchanger_NOUN,433026
N.E.2d_NUM,433018
constellations_NOUN,433003
Calgary_NOUN,432981
bobbing_VERB,432981
Isobel_NOUN,432975
prodigious_ADJ,432962
impunity_NOUN,432943
Kris_NOUN,432931
Waiting_VERB,432906
iris_NOUN,432894
embedded_ADJ,432880
lizard_NOUN,432857
wont_VERB,432856
da2_NUM,432856
Mont_NOUN,432837
nightfall_NOUN,432811
scoring_NOUN,432803
interferes_VERB,432766
Allergy_NOUN,432736
subspace_NOUN,432726
Donaldson_NOUN,432715
Fuchs_NOUN,432713
Gaul_NOUN,432711
breaker_NOUN,432673
Gerhard_NOUN,432667
B.A._NOUN,432545
monarchs_NOUN,432525
overcoat_NOUN,432513
Pharm_NOUN,432496
stamp_VERB,432492
lending_VERB,432486
internship_NOUN,432440
DT_NOUN,432405
bland_ADJ,432377
Maple_NOUN,432346
sweetest_ADJ,432237
iced_ADJ,432182
feverish_ADJ,432154
Niagara_NOUN,432152
leaflets_NOUN,432149
Marcos_NOUN,432121
spitting_VERB,432093
Paradigm_NOUN,432064
precedence_NOUN,432032
Sears_NOUN,432031
sunken_ADJ,432029
Genius_NOUN,432022
Confucianism_NOUN,431984
groundwork_NOUN,431961
curl_NOUN,431954
Chandra_NOUN,431925
resonances_NOUN,431916
cruisers_NOUN,431907
hired_ADJ,431905
murder_VERB,431889
Admission_NOUN,431860
ranks_VERB,431856
marines_NOUN,431852
sighs_VERB,431847
Whatever_ADV,431831
crabs_NOUN,431821
valuing_VERB,431724
Fishing_NOUN,431724
Guilt_NOUN,431673
disclosing_VERB,431669
religiosity_NOUN,431604
supermarkets_NOUN,431572
Wilcox_NOUN,431559
Pot_NOUN,431558
sequentially_ADV,431467
σ_X,431334
landslide_NOUN,431333
C.M._NOUN,431303
lo_NOUN,431279
deferred_ADJ,431279
kW_NOUN,431257
Sanctuary_NOUN,431252
Opin_NOUN,431213
zealous_ADJ,431206
switches_VERB,431174
flick_NOUN,431161
imparted_VERB,431149
abbreviations_NOUN,431090
Linguistic_NOUN,431077
Din_NOUN,431061
shoppers_NOUN,431015
Pol_NOUN,431006
murmuring_VERB,430982
tilting_VERB,430948
cheeses_NOUN,430947
Replace_VERB,430942
angina_NOUN,430892
perils_NOUN,430866
Linking_VERB,430847
forging_VERB,430812
salesperson_NOUN,430794
Approved_VERB,430784
displace_VERB,430766
pitted_VERB,430733
Moab_NOUN,430722
afloat_ADV,430708
Mamma_NOUN,430706
regurgitation_NOUN,430703
circadian_ADJ,430667
Territorial_ADJ,430656
Andes_NOUN,430642
prelude_NOUN,430640
chills_NOUN,430633
Axel_NOUN,430630
secession_NOUN,430602
wedges_NOUN,430576
rallied_VERB,430562
\_PRT,430517
stuck_NOUN,430361
appropriate_VERB,430274
steaks_NOUN,430193
abbreviation_NOUN,430173
Plane_NOUN,430158
industrialized_VERB,430106
Entity_NOUN,430082
Approval_NOUN,430048
trespass_NOUN,429995
Ga_NOUN,429941
Joachim_NOUN,429918
Adaptive_NOUN,429897
regimens_NOUN,429894
booklet_NOUN,429893
Scribner_NOUN,429866
socialists_NOUN,429853
appreciable_ADJ,429851
arresting_VERB,429777
tipped_ADJ,429761
jolted_VERB,429750
Ruskin_NOUN,429741
SAM_NOUN,429741
whining_VERB,429702
Downs_NOUN,429638
Thorn_NOUN,429636
Left_ADJ,429628
N.Y.S.2d_NUM,429607
usefully_ADV,429604
debtors_NOUN,429594
cruelly_ADV,429592
Residential_NOUN,429583
airfield_NOUN,429579
rapture_NOUN,429556
overtake_VERB,429556
schemas_NOUN,429548
torpedo_NOUN,429548
Vegetable_NOUN,429547
interspersed_VERB,429501
improperly_ADV,429481
charred_VERB,429480
unsettled_ADJ,429424
marginalization_NOUN,429365
Presented_VERB,429364
ost_NOUN,429276
Oriental_NOUN,429256
carnal_ADJ,429255
Serious_ADJ,429214
cigars_NOUN,429187
Node_NOUN,429168
blooms_NOUN,429152
shrub_NOUN,429146
pear_NOUN,429123
petite_ADJ,429116
Duck_NOUN,429115
failings_NOUN,429105
Mohamed_NOUN,429073
attentively_ADV,429069
Hanoi_NOUN,429041
scandalous_ADJ,429037
♦_NOUN,429026
striding_VERB,429009
Elsa_NOUN,428979
sulfide_NOUN,428935
Jakob_NOUN,428902
apostolic_ADJ,428890
Depreciation_NOUN,428883
underdeveloped_ADJ,428882
Waiting_NOUN,428871
McCormick_NOUN,428833
reverie_NOUN,428822
bandits_NOUN,428757
BUT_CONJ,428715
faiths_NOUN,428699
Construct_VERB,428673
Leisure_NOUN,428670
tee_NOUN,428664
Pop_VERB,428647
apparition_NOUN,428621
adoration_NOUN,428621
torsion_NOUN,428619
Vocabulary_NOUN,428600
blinding_ADJ,428590
Voyage_NOUN,428583
hast_NOUN,428580
Takes_VERB,428558
entangled_VERB,428491
pierce_NOUN,428471
praxis_NOUN,428446
setbacks_NOUN,428446
Toxicol_NOUN,428435
Origen_NOUN,428429
enshrined_VERB,428422
Shield_NOUN,428397
pianist_NOUN,428384
Dispute_NOUN,428336
kicks_NOUN,428328
unspeakable_ADJ,428310
civility_NOUN,428303
curry_NOUN,428298
antithesis_NOUN,428277
outfits_NOUN,428267
Wedding_NOUN,428260
Livingston_NOUN,428235
Landon_NOUN,428227
Examine_VERB,428226
sloppy_ADJ,428198
Tyson_NOUN,428137
signification_NOUN,428070
Missy_NOUN,428061
Horizon_NOUN,428057
Newtonian_ADJ,428014
x_ADJ,428009
Gain_NOUN,427985
Landing_NOUN,427960
minimise_VERB,427950
neoplasms_NOUN,427943
Complete_VERB,427927
Innovative_ADJ,427883
Matthias_NOUN,427872
Garth_NOUN,427867
fly_ADJ,427862
blush_VERB,427844
cleanse_VERB,427825
Imperialism_NOUN,427823
messianic_ADJ,427806
Erickson_NOUN,427799
trickle_NOUN,427795
amounting_VERB,427775
enroll_VERB,427768
Thorpe_NOUN,427740
subscriber_NOUN,427706
Orthop_NOUN,427704
Expected_VERB,427702
NAACP_NOUN,427653
hilarious_ADJ,427644
End_VERB,427643
Comfort_NOUN,427642
mosques_NOUN,427615
ante_NOUN,427570
grenade_NOUN,427569
Sit_NOUN,427564
adenosine_NOUN,427561
Controlled_ADJ,427557
take_ADJ,427546
Licensing_NOUN,427528
Danger_NOUN,427507
Miracle_NOUN,427479
latch_NOUN,427464
Blackburn_NOUN,427441
charisma_NOUN,427435
wants_NOUN,427399
Zoo_NOUN,427394
overthrow_NOUN,427271
passports_NOUN,427271
misgivings_NOUN,427252
epidemics_NOUN,427242
spruce_NOUN,427226
Sphere_NOUN,427215
phantom_ADJ,427213
XVII_NOUN,427201
Carry_VERB,427177
Colonies_NOUN,427133
sustains_VERB,427118
Consolidated_NOUN,427079
Meet_VERB,427078
glitter_NOUN,427076
willful_ADJ,427057
δ_X,427042
Bacillus_NOUN,427041
nigger_NOUN,427036
excreted_VERB,427013
celebrates_VERB,426969
Least_ADJ,426905
fins_NOUN,426891
insolvency_NOUN,426884
fanned_VERB,426870
brace_NOUN,426852
Characters_NOUN,426826
lilies_NOUN,426800
vis_X,426774
discernment_NOUN,426750
Substances_NOUN,426744
T.J._NOUN,426692
Sheep_NOUN,426683
molding_NOUN,426682
boarding_VERB,426673
dodged_VERB,426652
comet_NOUN,426639
pinpoint_VERB,426605
elves_NOUN,426602
spawned_VERB,426594
Nightingale_NOUN,426588
neighbourhoods_NOUN,426583
uproar_NOUN,426492
cavernous_ADJ,426491
Ignatius_NOUN,426482
tattered_ADJ,426477
ABSTRACT_NOUN,426472
U.N._NOUN,426442
Johan_NOUN,426435
heaped_VERB,426416
RW_NOUN,426408
bruise_NOUN,426402
camouflage_NOUN,426342
tricked_VERB,426316
tick_VERB,426313
incest_NOUN,426275
unimaginable_ADJ,426273
accredited_VERB,426244
Selling_NOUN,426240
Carthage_NOUN,426209
quiz_NOUN,426209
Alyssa_NOUN,426193
ceb_NOUN,426184
heads_VERB,426149
clapping_VERB,426127
Jing_NOUN,426079
plasmid_NOUN,426073
expectant_ADJ,426063
Tolerance_NOUN,426058
Fight_VERB,426031
Talmud_NOUN,425999
softening_VERB,425974
traverse_VERB,425960
Usage_NOUN,425959
fragmentary_ADJ,425952
circumvent_VERB,425945
Falcon_NOUN,425932
dissolving_VERB,425920
Fried_NOUN,425893
Emerald_NOUN,425857
mathematicians_NOUN,425836
wield_VERB,425834
Byrd_NOUN,425821
reeds_NOUN,425779
adenocarcinoma_NOUN,425762
pedestal_NOUN,425761
migrations_NOUN,425747
Spenser_NOUN,425736
cadmium_NOUN,425716
sagged_VERB,425707
boycott_NOUN,425648
upgraded_VERB,425632
startup_NOUN,425590
¼_VERB,425576
hottest_ADJ,425498
perceptive_ADJ,425481
shrug_VERB,425448
Judd_NOUN,425445
sidewalks_NOUN,425439
Frey_NOUN,425417
countess_NOUN,425417
Rosalind_NOUN,425387
CBC_NOUN,425382
Hadley_NOUN,425361
draft_VERB,425282
Superman_NOUN,425275
branching_VERB,425253
blanks_NOUN,425223
Inuit_NOUN,425223
Insulin_NOUN,425218
sell_NOUN,425201
Grossman_NOUN,425192
freshness_NOUN,425165
SHE_PRON,425163
Tube_NOUN,425135
mirth_NOUN,425130
tame_ADJ,425094
Munro_NOUN,425056
SAR_NOUN,425012
dx_NOUN,424971
Peabody_NOUN,424893
thundered_VERB,424839
Hezekiah_NOUN,424810
Phelps_NOUN,424759
oblige_VERB,424735
Sumner_NOUN,424698
Lone_NOUN,424678
Tribes_NOUN,424646
disciplined_ADJ,424619
elegantly_ADV,424595
Pandora_NOUN,424515
meaningfully_ADV,424503
fend_VERB,424478
Plateau_NOUN,424474
Procurement_NOUN,424473
peaches_NOUN,424451
Fulton_NOUN,424401
Elinor_NOUN,424385
niches_NOUN,424377
rain_VERB,424375
rebuke_NOUN,424360
Printer_NOUN,424343
Albuquerque_NOUN,424338
vv._NOUN,424303
Guides_NOUN,424254
carefree_ADJ,424236
hostel_NOUN,424202
brute_ADJ,424196
tracer_NOUN,424193
Messages_NOUN,424183
Mathematical_ADJ,424165
mon_X,424139
falsehood_NOUN,424128
Boolean_ADJ,424082
Continuing_VERB,424080
Dinah_NOUN,424052
vertebrates_NOUN,424013
coronation_NOUN,424001
transactional_ADJ,424001
Blaine_NOUN,423998
cleansing_VERB,423957
crave_VERB,423952
Episcopal_NOUN,423930
poke_VERB,423865
pooled_VERB,423794
Jillian_NOUN,423771
forgiveness_ADJ,423770
boxer_NOUN,423767
diagnostics_NOUN,423760
apprehend_VERB,423738
deceased_VERB,423729
troubling_VERB,423721
gutter_NOUN,423709
axial_NOUN,423694
Existence_NOUN,423625
Langley_NOUN,423616
supply_ADJ,423614
Javier_NOUN,423588
affinities_NOUN,423537
paved_ADJ,423517
prerogative_NOUN,423416
trickled_VERB,423359
capitalization_NOUN,423337
Extraction_NOUN,423327
UNDP_NOUN,423315
prescribing_VERB,423310
numerator_NOUN,423306
Thought_VERB,423247
neonates_NOUN,423229
Ideal_NOUN,423225
surfactant_NOUN,423195
ti_X,423166
Beef_NOUN,423161
क_NOUN,423075
landfill_NOUN,423068
exasperated_ADJ,423056
cf._ADJ,423032
thumped_VERB,423031
Regular_ADJ,423001
alleging_VERB,422958
flint_NOUN,422945
Subsec_NOUN,422917
Paid_VERB,422910
tempered_ADJ,422903
immorality_NOUN,422873
euros_NOUN,422867
starters_NOUN,422855
decedent_NOUN,422852
annotations_NOUN,422848
bumping_VERB,422848
quieter_ADJ,422845
whined_VERB,422842
hermeneutics_NOUN,422799
inched_VERB,422797
precipitate_VERB,422789
tot_X,422769
hammering_VERB,422767
S.E._NOUN,422725
endometrial_ADJ,422707
Absorption_NOUN,422703
adaptable_ADJ,422610
hesitantly_ADV,422509
ointment_NOUN,422376
MK_NOUN,422344
paperback_NOUN,422341
spoils_NOUN,422340
splitting_ADJ,422302
Medici_NOUN,422287
blending_VERB,422244
mamma_NOUN,422233
Beam_NOUN,422218
Leaves_NOUN,422200
succinctly_ADV,422183
Dry_NOUN,422148
entertaining_VERB,422146
acquitted_VERB,422125
Apocalypse_NOUN,422063
SERVES_VERB,422056
landowner_NOUN,421982
Muriel_NOUN,421976
blooming_VERB,421906
INC._NOUN,421884
being_ADJ,421833
nucleus_ADJ,421734
Visit_NOUN,421731
L.J._NOUN,421721
forward_PRT,421710
Quixote_NOUN,421678
reactionary_ADJ,421664
Responding_VERB,421640
Azure_NOUN,421576
downed_VERB,421574
ix_X,421509
Una_NOUN,421474
Canton_NOUN,421466
Erie_NOUN,421412
dangled_VERB,421401
Cai_NOUN,421356
Ja_NOUN,421313
kilograms_NOUN,421282
Item_ADJ,421184
Ritchie_NOUN,421172
NR_NOUN,421162
Killer_NOUN,421143
Forests_NOUN,421141
endpoints_NOUN,421120
Davey_NOUN,421117
Fixed_ADJ,421113
consumerism_NOUN,421100
stated_ADJ,421096
ingested_VERB,421080
descends_VERB,421047
Evangelical_NOUN,421025
gunshot_NOUN,421020
Fair_ADJ,420985
Poets_NOUN,420961
utopia_NOUN,420956
hypoglycemia_NOUN,420940
avert_VERB,420894
lagged_VERB,420851
abject_ADJ,420844
handcuffs_NOUN,420839
measles_NOUN,420834
Gypsy_NOUN,420814
terminus_NOUN,420804
fray_NOUN,420706
phosphatase_NOUN,420684
firmness_NOUN,420674
replacements_NOUN,420672
mined_VERB,420640
Hodges_NOUN,420607
Partnerships_NOUN,420581
ideologically_ADV,420577
heuristics_NOUN,420561
Visiting_VERB,420545
caliber_NOUN,420532
Souls_NOUN,420528
institutionalization_NOUN,420502
O'Connell_NOUN,420431
contest_VERB,420426
strolling_VERB,420400
detects_VERB,420377
Photographs_NOUN,420373
Myra_NOUN,420372
Actor_NOUN,420367
tucking_VERB,420341
gluten_NOUN,420327
constancy_NOUN,420297
Correction_NOUN,420294
roaring_NOUN,420259
nucleotides_NOUN,420243
rooftop_NOUN,420221
Behavioral_ADJ,420210
histone_NOUN,420173
SEA_NOUN,420123
Colton_NOUN,420086
dwell_NOUN,420073
forks_NOUN,420056
revered_VERB,420054
hotly_ADV,420009
transatlantic_NOUN,419995
pitch_VERB,419983
Ultimate_NOUN,419915
Potato_NOUN,419906
shattering_VERB,419849
stead_NOUN,419846
considerate_ADJ,419817
Nano_NOUN,419793
forever_NOUN,419772
CPT_NOUN,419733
Heroes_NOUN,419701
Extensive_ADJ,419587
Frankenstein_NOUN,419500
lime_ADJ,419459
overshadowed_VERB,419449
Aesthetic_ADJ,419449
bungalow_NOUN,419438
paradoxes_NOUN,419372
homologous_ADJ,419312
Malaysian_ADJ,419312
verifying_VERB,419303
calorie_NOUN,419301
frequented_VERB,419235
Mohr_NOUN,419229
misfortunes_NOUN,419220
masking_VERB,419185
refrained_VERB,419150
thorn_NOUN,419148
succumb_VERB,419141
copious_ADJ,419055
theoretic_ADJ,419039
Hao_NOUN,419031
padded_VERB,419004
IO_NOUN,418992
Holdings_NOUN,418984
readable_ADJ,418935
outdated_ADJ,418902
Kessler_NOUN,418891
novo_X,418883
marketing_VERB,418828
Luigi_NOUN,418822
hides_NOUN,418807
Hodgkin_NOUN,418760
creased_VERB,418709
ruffled_VERB,418693
Ishmael_NOUN,418678
by_X,418674
cerebellum_NOUN,418669
grain_ADJ,418668
beware_VERB,418632
envied_VERB,418627
traitors_NOUN,418604
amiss_ADJ,418596
Conner_NOUN,418547
Vista_NOUN,418524
propeller_NOUN,418514
Training_VERB,418468
graffiti_NOUN,418409
Lex_NOUN,418380
replete_ADJ,418359
melodies_NOUN,418359
Pérez_NOUN,418326
Welcome_ADJ,418287
pellets_NOUN,418282
distracting_VERB,418205
degraded_ADJ,418202
movable_ADJ,418153
mandibular_NOUN,418137
dip_VERB,418107
Conn._NOUN,418073
Younger_NOUN,418018
blurred_ADJ,418007
Outlays_NOUN,417956
separable_ADJ,417909
orphanage_NOUN,417886
abiding_ADJ,417884
Amin_NOUN,417832
Hartmann_NOUN,417830
cardinal_NOUN,417818
epidermis_NOUN,417804
Dayton_NOUN,417797
Periodic_ADJ,417781
yells_VERB,417775
graders_NOUN,417774
Miscellaneous_NOUN,417773
clumps_NOUN,417750
Barbados_NOUN,417750
shredded_VERB,417713
incessantly_ADV,417705
yo_X,417683
desiring_VERB,417678
rearview_NOUN,417661
Ally_NOUN,417613
Hearts_NOUN,417579
Explore_VERB,417536
read_NOUN,417503
vacancies_NOUN,417488
cryptic_ADJ,417475
Review_VERB,417449
Dunbar_NOUN,417417
Hawaiian_ADJ,417407
MHC_NOUN,417395
OP_NOUN,417355
Pay_VERB,417348
profile_VERB,417332
Emile_NOUN,417306
Expense_NOUN,417302
truthfully_ADV,417269
alleys_NOUN,417263
meaning_ADJ,417243
Biodiversity_NOUN,417231
Delete_NOUN,417203
typewriter_NOUN,417169
Exposition_NOUN,417092
damp_NOUN,417058
bridging_VERB,417056
chopper_NOUN,417052
menopause_NOUN,417037
unchanging_ADJ,416993
Themes_NOUN,416988
Galaxy_NOUN,416885
Transform_VERB,416843
Hazardous_ADJ,416840
enthusiasts_NOUN,416795
Sum_NOUN,416774
dazed_VERB,416759
enumeration_NOUN,416750
smartphones_NOUN,416741
Adolescents_NOUN,416737
tumult_NOUN,416734
EJ_NOUN,416679
surrogate_ADJ,416641
inventive_ADJ,416640
Controlling_VERB,416517
flawed_ADJ,416508
tightness_NOUN,416486
steels_NOUN,416430
shrouded_VERB,416413
Ferris_NOUN,416401
vacated_VERB,416341
Sometime_ADV,416337
beat_ADJ,416304
Atkins_NOUN,416260
Litigation_NOUN,416255
Exports_NOUN,416249
marveled_VERB,416247
Omega_NOUN,416226
infidelity_NOUN,416205
SN_NOUN,416191
Symbol_NOUN,416175
Kaufmann_NOUN,416172
entre_X,416165
subterranean_ADJ,416145
Rocks_NOUN,416117
Ro_NOUN,416109
ferocity_NOUN,416027
mailbox_NOUN,416004
Verification_NOUN,415975
Hurst_NOUN,415969
Pius_NOUN,415923
978_NUM,415921
resentful_ADJ,415855
assorted_ADJ,415800
multiples_NOUN,415782
raisins_NOUN,415736
chastity_NOUN,415732
poetics_NOUN,415730
Ware_NOUN,415652
favourite_NOUN,415591
Bias_NOUN,415578
distressed_VERB,415558
Conditional_ADJ,415557
rendition_NOUN,415547
referee_NOUN,415524
Lucian_NOUN,415517
